,symbol,name,area,industry,fullname,enname,cnspell,market,exchange,list_status,list_date,delist_date
4439,605196,华通线缆,河北,电气设备,河北华通线缆集团股份有限公司,"Hebei Huatong Wires & Cables Group Co.,Ltd",htxl,主板,SSE,L,20210511,
4440,605198,安德利,山东,软饮料,烟台北方安德利果汁股份有限公司,"Yantai North Andre Juice Co., Ltd.",adl,主板,SSE,L,20200918,
4441,605199,葫芦娃,海南,中成药,海南葫芦娃药业集团股份有限公司,"Hainan Huluwa Pharmaceutical Group Co., Ltd.",hlw,主板,SSE,L,20200710,
4442,605208,永茂泰,上海,铝,上海永茂泰汽车科技股份有限公司,"Shanghai Yongmaotai Automotive Technology Co., Ltd",ymt,主板,SSE,L,20210308,
4443,605218,伟时电子,江苏,元器件,伟时电子股份有限公司,"Ways Electron Co.,Ltd.",wsdz,主板,SSE,L,20200928,
4444,605222,起帆电缆,上海,电气设备,上海起帆电缆股份有限公司,"Shanghai Qifan Cable Co., Ltd",qfdl,主板,SSE,L,20200731,
4445,605228,神通科技,浙江,汽车配件,神通科技集团股份有限公司,"Shentong Technology Group Co.,Ltd",stkj,主板,SSE,L,20210120,
4446,605255,天普股份,浙江,汽车配件,宁波市天普橡胶科技股份有限公司,"Ningbo TIP Rubber Technology Co., Ltd.",tpgf,主板,SSE,L,20200825,
4447,605258,协和电子,江苏,元器件,江苏协和电子股份有限公司,"Jiangsu Xiehe Electronic Co.,Ltd.",xhdz,主板,SSE,L,20201203,
4448,605259,绿田机械,浙江,农用机械,绿田机械股份有限公司,"Lutian Machinery Co., Ltd",ltjx,主板,SSE,L,20210615,
4449,605266,健之佳,云南,医药商业,健之佳医药连锁集团股份有限公司,"Yunnan Jianzhijia Health-Chain Co., Ltd.",jzj,主板,SSE,L,20201201,
4450,605268,王力安防,浙江,家居用品,王力安防科技股份有限公司,"Wangli Security & Surveillance Product Co., Ltd",wlaf,主板,SSE,L,20210224,
4451,605277,新亚电子,浙江,元器件,新亚电子股份有限公司,"Xinya Electronic Co., Ltd.",xydz,主板,SSE,L,20210106,
4452,605286,同力日升,江苏,运输设备,江苏同力日升机械股份有限公司,"Jiangsu Tongli Risheng Machinery Co., Ltd.",tlrs,主板,SSE,L,20210322,
4453,605287,德才股份,山东,装修装饰,德才装饰股份有限公司,"Decai Decoration Co.,Ltd",dcgf,主板,SSE,L,20210706,
4454,605288,凯迪股份,江苏,电气设备,常州市凯迪电器股份有限公司,Changzhou Kaidi Electrical Inc.,kdgf,主板,SSE,L,20200601,
4455,605289,罗曼股份,上海,建筑工程,上海罗曼照明科技股份有限公司,Shanghai Luoman Lighting Technologies Inc.,lmgf,主板,SSE,L,20210426,
4456,605296,神农集团,云南,农业综合,云南神农农业产业集团股份有限公司,"Yunnan Shennong Agricultural Industry Group Co.,Ltd.",snjt,主板,SSE,L,20210528,
4457,605298,必得科技,江苏,运输设备,江苏必得科技股份有限公司,"Jiangsu Bide Science and Technology Co., Ltd.",bdkj,主板,SSE,L,20210301,
4458,605299,舒华体育,福建,文教休闲,舒华体育股份有限公司,"Shuhua Sports Co., Ltd.",shty,主板,SSE,L,20201215,
4459,605300,佳禾食品,江苏,乳制品,佳禾食品工业股份有限公司,"Jiahe Foods Industry Co., Ltd.",jhsp,主板,SSE,L,20210430,
4460,605303,园林股份,浙江,建筑工程,杭州市园林绿化股份有限公司,"Hangzhou Landscaping Co.,Ltd.",ylgf,主板,SSE,L,20210301,
4461,605305,中际联合,北京,专用机械,中际联合(北京)科技股份有限公司,"Ficont Industry(Beijing) Co., Ltd.",zjlh,主板,SSE,L,20210506,
4462,605318,法狮龙,浙江,其他建材,法狮龙家居建材股份有限公司,Fsilon Furnishing and Construction Materials Corporation,fsl,主板,SSE,L,20200803,
4463,605319,无锡振华,江苏,汽车配件,无锡市振华汽车部件股份有限公司,"Wuxi Zhenhua Auto Parts Co., Ltd.",wxzh,主板,SSE,L,20210607,
4464,605333,沪光股份,江苏,汽车配件,昆山沪光汽车电器股份有限公司,"Kunshan Huguang Auto Harness Co., Ltd.",hggf,主板,SSE,L,20200818,
4465,605336,帅丰电器,浙江,家用电器,浙江帅丰电器股份有限公司,"Zhejiang Sanfer Electric Co., Ltd.",sfdq,主板,SSE,L,20201019,
4466,605337,李子园,浙江,乳制品,浙江李子园食品股份有限公司,"Zhe Jiang Li Zi Yuan Food Co.,Ltd.",lzy,主板,SSE,L,20210208,
4467,605338,巴比食品,上海,食品,中饮巴比食品股份有限公司,"Zhongyin Babi Food Co.,Ltd.",bbsp,主板,SSE,L,20201012,
4468,605339,南侨食品,上海,食品,南侨食品集团(上海)股份有限公司,"Namchow Food Group( Shanghai) Co., Ltd.",nqsp,主板,SSE,L,20210518,
4469,605358,立昂微,浙江,半导体,杭州立昂微电子股份有限公司,"Hangzhou Lion Microelectronics Co.,Ltd",law,主板,SSE,L,20200911,
4470,605365,立达信,福建,家用电器,立达信物联科技股份有限公司,Leedarson Iot Technology Inc.,ldx,主板,SSE,L,20210720,
4471,605366,宏柏新材,江西,化工原料,江西宏柏新材料股份有限公司,"Jiangxi Hungpai New Material Co., Ltd.",hbxc,主板,SSE,L,20200812,
4472,605368,蓝天燃气,河南,供气供热,河南蓝天燃气股份有限公司,"Henan Lantian Gas Co.,Ltd.",ltrq,主板,SSE,L,20210129,
4473,605369,拱东医疗,浙江,医疗保健,浙江拱东医疗器械股份有限公司,"Zhejiang Gongdong Medical Technology Co.,Ltd.",gdyl,主板,SSE,L,20200916,
4474,605376,博迁新材,江苏,小金属,江苏博迁新材料股份有限公司,"Jiangsu Boqian New Materials Stock Co., Ltd.",bqxc,主板,SSE,L,20201208,
4475,605377,华旺科技,浙江,造纸,杭州华旺新材料科技股份有限公司,"Hangzhou Huawang New Material Technology Co.,Ltd.",hwkj,主板,SSE,L,20201228,
4476,605378,野马电池,浙江,电气设备,浙江野马电池股份有限公司,"Zhejiang Mustang Battery Co., Ltd",ymdc,主板,SSE,L,20210412,
4477,605388,均瑶健康,湖北,乳制品,湖北均瑶大健康饮品股份有限公司,"Juneyao Grand Healthy Drinks Co.,Ltd.",jyjk,主板,SSE,L,20200818,
4478,605389,长龄液压,江苏,机械基件,江苏长龄液压股份有限公司,"Jiangsu Changling Hydraulic Co.,Ltd",clyy,主板,SSE,L,20210322,
4479,605398,新炬网络,上海,软件服务,上海新炬网络信息技术股份有限公司,"Shanghai New Centurion Network Information Technology Co., Ltd.",xjwl,主板,SSE,L,20210121,
4480,605399,晨光新材,江西,化工原料,江西晨光新材料股份有限公司,Jiang Xi Chenguang New Materials Company Limited,cgxc,主板,SSE,L,20200804,
4481,605488,福莱新材,浙江,塑料,浙江福莱新材料股份有限公司,"Zhejiang Fulai New Material Co., Ltd.",flxc,主板,SSE,L,20210513,
4482,605499,东鹏饮料,深圳,软饮料,东鹏饮料(集团)股份有限公司,"Eastroc Beverage (Group) Co.,Ltd.",dpyl,主板,SSE,L,20210527,
4483,605500,森林包装,浙江,造纸,森林包装集团股份有限公司,"Forest Packaging Group Co.,Ltd.",slbz,主板,SSE,L,20201222,
4484,605507,国邦医药,浙江,化学制药,国邦医药集团股份有限公司,Guobang Pharma Ltd.,gbyy,主板,SSE,L,20210802,
4485,605555,德昌股份,浙江,家用电器,宁波德昌电机股份有限公司,"Ningbo Dechang Electrical Machinery Made Co., Ltd.",dcgf,主板,SSE,L,20211021,
4486,605566,福莱蒽特,浙江,染料涂料,杭州福莱蒽特股份有限公司,"Hangzhou Flariant Co., Ltd",flet,主板,SSE,L,20211025,
4487,605567,春雪食品,山东,食品,春雪食品集团股份有限公司,"Springsnow Food Group Co., Ltd.",cxsp,主板,SSE,L,20211013,
4488,605577,龙版传媒,黑龙江,出版业,黑龙江出版传媒股份有限公司,"Heilongjiang Publishing&Media Holdings Co., Ltd",lbcm,主板,SSE,L,20210824,
4489,605580,恒盛能源,浙江,供气供热,恒盛能源股份有限公司,"Hengsheng Energy Co.,Ltd.",hsny,主板,SSE,L,20210819,
4490,605588,冠石科技,江苏,元器件,南京冠石科技股份有限公司,"Keystone Technology Co.,Ltd.",gskj,主板,SSE,L,20210812,
4491,605589,圣泉集团,山东,化工原料,济南圣泉集团股份有限公司,"Jinan Shengquan Group Share Holding Co.,Ltd.",sqjt,主板,SSE,L,20210810,
4492,605598,上海港湾,上海,建筑工程,上海港湾基础建设(集团)股份有限公司,"Shanghai Geoharbour Construction Group Co., Ltd.",shgw,主板,SSE,L,20210917,
4493,605599,菜百股份,北京,黄金,北京菜市口百货股份有限公司,"Beijing Caishikou Department Store Co.,Ltd.",cbgf,主板,SSE,L,20210909,
4494,688001,华兴源创,江苏,专用机械,苏州华兴源创科技股份有限公司,"Suzhou HYC Technology Co.,Ltd",hxyc,科创板,SSE,L,20190722,
4495,688002,睿创微纳,山东,通信设备,烟台睿创微纳技术股份有限公司,"Raytron Technology Co.,Ltd.",rcwn,科创板,SSE,L,20190722,
4496,688003,天准科技,江苏,专用机械,苏州天准科技股份有限公司,"Suzhou Tztek Technology Co.,Ltd.",tzkj,科创板,SSE,L,20190722,
4497,688004,博汇科技,北京,软件服务,北京市博汇科技股份有限公司,"Beijing Bohui Science & Technology Co.,Ltd.",bhkj,科创板,SSE,L,20200612,
4498,688005,容百科技,浙江,电气设备,宁波容百新能源科技股份有限公司,"Ningbo Ronbay New Energy Technology Co.,Ltd.",rbkj,科创板,SSE,L,20190722,
4499,688006,杭可科技,浙江,电气设备,浙江杭可科技股份有限公司,Zhejiang Hangke Technology Incorporated Company,hkkj,科创板,SSE,L,20190722,
4500,688007,光峰科技,深圳,元器件,深圳光峰科技股份有限公司,Appotronics Corporation Limited,gfkj,科创板,SSE,L,20190722,
4501,688008,澜起科技,上海,半导体,澜起科技股份有限公司,"Montage Technology Co.,Ltd.",lqkj,科创板,SSE,L,20190722,
4502,688009,中国通号,北京,运输设备,中国铁路通信信号股份有限公司,China Railway Signal & Communication Corporation Limited,zgth,科创板,SSE,L,20190722,
4503,688010,福光股份,福建,元器件,福建福光股份有限公司,"Fujian Forecam Optics Co.,Ltd.",fggf,科创板,SSE,L,20190722,
4504,688011,新光光电,黑龙江,元器件,哈尔滨新光光电科技股份有限公司,"Harbin Xinguang Optic-Electronics Technology Co.,Ltd.",xggd,科创板,SSE,L,20190722,
4505,688012,中微公司,上海,半导体,中微半导体设备(上海)股份有限公司,Advanced Micro-Fabrication Equipment Inc. China,zwgs,科创板,SSE,L,20190722,
4506,688013,天臣医疗,江苏,医疗保健,天臣国际医疗科技股份有限公司,"Touchstone International Medical Science Co., Ltd.",tcyl,科创板,SSE,L,20200928,
4507,688015,交控科技,北京,运输设备,交控科技股份有限公司,"Traffic Control Technology Co., Ltd.",jkkj,科创板,SSE,L,20190722,
4508,688016,心脉医疗,上海,医疗保健,上海微创心脉医疗科技(集团)股份有限公司,"Shanghai Microport Endovascular Medtech(Group) Co.,Ltd.",xmyl,科创板,SSE,L,20190722,
4509,688017,绿的谐波,江苏,机械基件,苏州绿的谐波传动科技股份有限公司,"Leader Harmonious Drive Systems Co., Ltd",ldxb,科创板,SSE,L,20200828,
4510,688018,乐鑫科技,上海,半导体,乐鑫信息科技(上海)股份有限公司,"Espressif Systems (Shanghai) Co., Ltd.",lxkj,科创板,SSE,L,20190722,
4511,688019,安集科技,上海,半导体,安集微电子科技(上海)股份有限公司,"Anji Microelectronics Technology (Shanghai) Co., Ltd.",ajkj,科创板,SSE,L,20190722,
4512,688020,方邦股份,广东,元器件,广州方邦电子股份有限公司,"Guangzhou Fangbang Electronics Co.,Ltd",fbgf,科创板,SSE,L,20190722,
4513,688021,奥福环保,山东,环境保护,山东奥福环保科技股份有限公司,"Aofu Environmental Technology Co., Ltd.",afhb,科创板,SSE,L,20191106,
4514,688022,瀚川智能,江苏,专用机械,苏州瀚川智能科技股份有限公司,"Suzhou Harmontronics Automation Technology Co.,Ltd",hczn,科创板,SSE,L,20190722,
4515,688023,安恒信息,浙江,软件服务,杭州安恒信息技术股份有限公司,"DBAPPSecurity Co., Ltd.",ahxx,科创板,SSE,L,20191105,
4516,688025,杰普特,深圳,专用机械,深圳市杰普特光电股份有限公司,"Shenzhen JPT Opto-Electronics Co., Ltd.",jpt,科创板,SSE,L,20191031,
4517,688026,洁特生物,广东,医疗保健,广州洁特生物过滤股份有限公司,"Guangzhou Jet Biofiltration Co.,Ltd",jtsw,科创板,SSE,L,20200122,
4518,688027,国盾量子,安徽,通信设备,科大国盾量子技术股份有限公司,"Quantumctek Co., Ltd.",gdlz,科创板,SSE,L,20200709,
4519,688028,沃尔德,北京,机械基件,北京沃尔德金刚石工具股份有限公司,"Beijing Worldia Diamond Tools Co.,Ltd.",wed,科创板,SSE,L,20190722,
4520,688029,南微医学,江苏,医疗保健,南微医学科技股份有限公司,"Micro-Tech (Nanjing) Co.,Ltd",nwyx,科创板,SSE,L,20190722,
4521,688030,山石网科,江苏,软件服务,山石网科通信技术股份有限公司,"Hillstone Networks Co., Ltd.",sswk,科创板,SSE,L,20190930,
4522,688031,星环科技-U,上海,软件服务,星环信息科技(上海)股份有限公司,"Transwarp Technology(Shanghai)Co.,Ltd.",xhkj,科创板,SSE,L,20221018,
4523,688032,禾迈股份,浙江,电气设备,杭州禾迈电力电子股份有限公司,Hoymiles Power Electronics Inc.,hmgf,科创板,SSE,L,20211220,
4524,688033,天宜上佳,北京,电气设备,北京天宜上佳高新材料股份有限公司,"Beijing Tianyishangjia New Material Corp., Ltd.",tysj,科创板,SSE,L,20190722,
4525,688035,德邦科技,山东,半导体,烟台德邦科技股份有限公司,"Darbond Technology Co., Ltd",dbkj,科创板,SSE,L,20220919,
4526,688036,传音控股,深圳,通信设备,深圳传音控股股份有限公司,"Shenzhen Transsion Holdings Co., Ltd.",cykg,科创板,SSE,L,20190930,
4527,688037,芯源微,辽宁,半导体,沈阳芯源微电子设备股份有限公司,"Kingsemi Co.,Ltd.",xyw,科创板,SSE,L,20191216,
4528,688038,中科通达,湖北,软件服务,武汉中科通达高新技术股份有限公司,"Wuhan Citms Technology Co.,Ltd",zktd,科创板,SSE,L,20210713,
4529,688039,当虹科技,浙江,软件服务,杭州当虹科技股份有限公司,"Hangzhou Arcvideo Technology Co., Ltd.",dhkj,科创板,SSE,L,20191211,
4530,688041,海光信息,天津,半导体,海光信息技术股份有限公司,"Hygon Information Technology Co., Ltd.",hgxx,科创板,SSE,L,20220812,
4531,688045,必易微,深圳,半导体,深圳市必易微电子股份有限公司,"Shenzhen Kiwi Instruments Co., Ltd.",byw,科创板,SSE,L,20220526,
4532,688046,药康生物,江苏,生物制药,江苏集萃药康生物科技股份有限公司,"GemPharmatech Co., Ltd.",yksw,科创板,SSE,L,20220425,
4533,688047,龙芯中科,北京,半导体,龙芯中科技术股份有限公司,Loongson Technology Corporation Limited,lxzk,科创板,SSE,L,20220624,
4534,688048,长光华芯,江苏,半导体,苏州长光华芯光电技术股份有限公司,"Suzhou Everbright Photonics Co.,Ltd",cghx,科创板,SSE,L,20220401,
4535,688049,炬芯科技,广东,半导体,炬芯科技股份有限公司,"Actions Technology Co., Ltd.",jxkj,科创板,SSE,L,20211129,
4536,688050,爱博医疗,北京,医疗保健,爱博诺德(北京)医疗科技股份有限公司,"Eyebright Medical Technology (Beijing) Co., Ltd.",abyl,科创板,SSE,L,20200729,
4537,688051,佳华科技,北京,软件服务,罗克佳华科技集团股份有限公司,"Rockontrol Technology Group Co.,Ltd.",jhkj,科创板,SSE,L,20200320,
4538,688052,纳芯微,江苏,半导体,苏州纳芯微电子股份有限公司,"Suzhou Novosense Microelectronics Co., Ltd.",nxw,科创板,SSE,L,20220422,
4539,688053,思科瑞,四川,元器件,成都思科瑞微电子股份有限公司,"Chengdu Screen Micro-Electronics Co.,Ltd.",skr,科创板,SSE,L,20220708,
4540,688055,龙腾光电,江苏,元器件,昆山龙腾光电股份有限公司,"Infovision Optoelectronics( Kunshan) Co., Ltd.",ltgd,科创板,SSE,L,20200817,
4541,688056,莱伯泰科,北京,电器仪表,北京莱伯泰科仪器股份有限公司,"Beijing LabTech Instruments Co., Ltd.",lbtk,科创板,SSE,L,20200902,
4542,688057,金达莱,江西,环境保护,江西金达莱环保股份有限公司,Jiangxi Jdl Environmental Protection Co. Ltd.,jdl,科创板,SSE,L,20201111,
4543,688058,宝兰德,北京,软件服务,北京宝兰德软件股份有限公司,Beijing Baolande Software Corporation.,bld,科创板,SSE,L,20191101,
4544,688059,华锐精密,湖南,机械基件,株洲华锐精密工具股份有限公司,"Zhuzhou Huarui Precision Cutting Tools.Co.,Ltd",hrjm,科创板,SSE,L,20210208,
4545,688060,云涌科技,江苏,软件服务,江苏云涌电子科技股份有限公司,"Jiangsu Yunyong Electronics and Technology Co.,Ltd",yykj,科创板,SSE,L,20200710,
4546,688061,灿瑞科技,上海,半导体,上海灿瑞科技股份有限公司,"Shanghai Orient-Chip Technology Co.,Ltd.",crkj,科创板,SSE,L,20221018,
4547,688062,迈威生物-U,上海,生物制药,迈威(上海)生物科技股份有限公司,"Mabwell (Shanghai) Bioscience Co., Ltd.",mwsw,科创板,SSE,L,20220118,
4548,688063,派能科技,上海,电气设备,上海派能能源科技股份有限公司,"Pylon Technologies Co., Ltd.",pnkj,科创板,SSE,L,20201230,
4549,688065,凯赛生物,上海,化工原料,上海凯赛生物技术股份有限公司,Cathay Biotech Inc.,kssw,科创板,SSE,L,20200812,
